gene_name,HH003_D_SA_S7
AL627422.1,3.0
LUM,23.999999999999996
AC100830.1,68.108
LIN54,296.34099999999995
STX5,62.0
MTA2,152.20699999999997
AP002812.1,10.172
AC006441.1,106.54700000000001
AL035419.1,2.142
MIR548AG1,3.0
NOCT,159.603
AP000892.2,9.0
AC012123.1,26.0
ARL15,128.00000000000003
CALCB,88.0
AC091905.4,4.0
RBMY2AP,0.0
AC097358.2,2.0
TRBV11-1,5.0
UPF3A,271.763
CCDC159,114.328
AC012354.2,3.083
EPCAM,40.942
AC040963.1,8.0
CARNS1,45.447
LINC02320,6.0
AL021940.1,3.0
AL591926.6,87.464
HAUS4,101.006
AC010894.2,11.0
MAN1B1,146.556
SEMA6A,181.872
SMPX,2.0
LINC01282,6.0
CENPP,93.90299999999999
AC008833.1,14.0
AL392046.2,49.515
SPATA25,5.0
CD40,119.30600000000001
ZNF107,309.993
LYNX1,33.732
AC068993.1,6.587999999999999
IGSF23,23.0
SMPD4P1,58.559000000000005
AC009474.1,17.0
AC140118.1,0.0
AF067845.5,8.0
SNORA29,0.725
Z84488.1,8.0
DMP1,19.0
AC098850.2,62.463
ZMYND15,29.0
APOOP5,7.974
AC090804.1,35.696
LINC00644,9.0
LTK,40.0
CCDC194,37.567
RNU1-70P,1.0
AC092047.1,1.0
LINC01524,120.732
SFN,32.468
AL160281.1,3.0
AC108734.3,7.04
ZG16B,15.000000000000002
RYR2,246.00000000000003
AC138701.2,1.0
DEDD,134.717
RN7SL833P,1.2429999999999999
MYB,135.002
AC019109.1,47.599
AC021483.2,23.0
KATNBL1P2,12.0
SYT5,171.645
EFCAB5,212.46899999999997
STAG1,364.289
CADM1,154.8
AC012306.2,26.635
CXCL13,21.0
PRICKLE3,77.654
RNU6-155P,0.0
AC004918.3,38.0
OR5AP1P,11.0
METTL23,19.616999999999997
FAM71E2,15.99
RN7SL391P,57.771
AC090985.1,1.0
AL035658.1,11.0
SPAM1,41.0
RPL23AP14,3.0
AL158829.1,18.32
AL356805.1,12.0
SEPT7P4,11.491
RN7SKP61,3.0
FGR,898.9989999999999
AC012464.1,12.0
FO393401.1,70.825
RPL5P19,12.0
LINC02286,3.0
ABCA12,118.00000000000001
AC091812.1,12.354000000000001
ARHGEF38,117.279
AC026254.1,5.0
SLC9A9-AS1,9.0
LINC00094,118.57700000000001
KCNK13,17.0
AC079305.3,2.0
AL365203.2,1.0
MYH16,56.114
RPS17P11,1.0
AL122001.1,2.0
RNU1-51P,1.7
LENG1,21.991999999999997
TMEM114,1.0
Z93241.1,7.098
AL354751.1,7.0
AL132671.1,5.0
CLIC4,270.467
ECHS1,28.0
HTR3E-AS1,13.020999999999999
AP003128.1,6.0
AC026254.4,24.680999999999997
AC004980.1,70.817
IL1RL1,133.084
ANKRD13C,121.99900000000001
AC016553.1,1.0
RARRES2P10,4.0
MIR5008,2.0
RABGEF1,203.186
AC078909.1,9.767000000000001
LINC02223,56.729000000000006
CHRND,14.999999999999998
MCCD1,13.0
LY86-AS1,110.481
MTND4P1,27.0
PDZD4,9.076
EEF1E1,249.48600000000002
AL359873.1,7.0
AL359955.2,0.0
LINC01543,7.0
AL158210.1,13.0
SYNJ2BP,264.569
FGF5,269.794
RN7SKP258,4.0
MIR1825,0.0
METTL16,270.96099999999996
NANP,72.84
DNAJC13,695.7170000000001
AL160236.2,2.6889999999999996
MIR6814,0.0
CYP2A7,29.742
KIF3A,191.678
MIR8083,3.0
ANKRD39,39.766
AC010973.2,5.861000000000001
AC083973.1,31.949
GNG3,10.0
AC148476.1,4.0
RNA5SP500,1.0490000000000002
MCAM,132.899
AC005736.1,38.178000000000004
ATG16L1,205.999
AC106760.2,1.22
AL590068.1,9.0
FLNC,50.99999999999999
AC005586.2,10.0
CEP128,183.10399999999998
GTF2IP23,10.46
AL136116.2,6.0
KDM5B,407.812
TMEM27,12.0
MYL6P5,7.032
AC093801.2,15.0
ASB17,7.0
TMEM102,22.0
MTCO1P19,1.0
DARS,121.889
KMT2B,224.35500000000002
AC140481.3,23.211
TPRG1LP1,7.0
VCX3A,7.148
MRGPRG,2.377
KRT6B,11.639000000000001
HK2,430.248
IFNA6,11.079
AC007091.1,12.0
TAP2,392.0
AC097662.1,69.05199999999999
PSMA2,225.905
AL353649.1,4.0
PRLH,1.0
SLC37A2,248.337
RNU2-58P,46.736000000000004
KIF22,75.0
C1QTNF9B,17.261
AC022616.5,1.0
AL031658.1,56.497
ADAM5,42.92
UCK1,20.0
BCAR1,37.601000000000006
DNPH1,13.0
AC073325.2,0.0
AC106872.12,6.0
AC037459.1,0.0
RPS23P2,2.0
MTND2P4,22.634
AL162726.3,144.53
MTMR12,274.799
AL390778.1,3.0
AC005730.2,6.0
AL353708.2,6.0
NOL10,156.33
AC013290.1,0.0
KRT8P21,15.0
EEF1AKMT3,93.74600000000001
KAZALD1,25.0
PIGV,47.0
BPGM,882.999
ELP6,67.02
NIP7P2,8.0
AC008514.1,316.71899999999994
AC018714.1,0.0
AC108010.1,102.492
AC129502.1,11.0
AC126365.2,0.0
MIR3659,2.0
AC093019.1,5.0
AC117503.1,0.0
EP400NL,280.67499999999995
COL9A3,45.00000000000001
FP325330.1,6.0
OR11H5P,24.0
OR1AA1P,3.0
DSG2-AS1,21.715999999999998
AC096661.1,11.0
ZC3H12C,149.374
AP000787.2,7.0
TM4SF19,43.38399999999999
AC079228.1,14.835999999999999
AP003398.1,3.0
AL365214.3,12.812
MIR548K,4.0
EMP2,682.861
AL359711.1,0.0
AC023051.1,85.139
PLTP,24.0
AC119618.1,1.0
LINC01571,35.0
AC024592.1,1.0
MTND4P14,72.0
NDP,1247.961
RNU6-733P,4.0
AC104984.3,32.759
AC000095.2,48.913000000000004
RHOXF1P3,9.919
ZNF733P,34.647999999999996
APOBEC3AP1,4.0
GTF3C3,203.113
AL603839.3,13.804
DEPDC5,218.657
LRSAM1,68.0
AL050331.1,2.0
AC025259.1,3.373
ZNF29P,2.0
USH1C,27.0
RN7SL173P,33.150999999999996
SNORD29,0.0
AC025265.2,4.0
GGT7,32.708
AC104791.1,42.857
ANKRD60,5.0
UTF1,1.0
AC087392.3,105.839
TDGF1P7,1.0
AC037198.3,0.0
AC010486.2,11.0
TRMT12,40.291
APOOP3,14.0
OR14A16,18.0
NDUFAF6,212.82999999999996
AL359880.1,6.0
AC020611.1,3.0
SCARNA9,653.818
AL158163.1,77.161
AC110801.1,4.0
MIR7155,0.0
AC010469.2,3.0
AC093765.1,4.0
AC090618.1,8.0
RN7SL704P,1.0
EI24P4,7.0
CSF1,41.038
AL121821.2,1.0
AL139237.1,3.0
AC079466.1,138.96200000000002
AF038458.1,10.954
IGKV3OR2-268,15.804
CYP51A1P3,25.0
RNY4P10,5.001
SH3GL2,26.0
AQP7P3,13.009
RNASE6,48.0
TUBG2,31.1
SMYD5,35.0
FAM200A,54.138999999999996
ARMC5,35.608000000000004
AL603839.2,5.151
AC019117.1,178.03699999999998
AC115618.3,3.234
STX17,255.786
MIR4796,4.0
C1DP1,0.0
AC091820.2,8.0
RNA5SP304,0.0
RNU6-765P,1.0
SIX5,9.631
MGAT4B,48.001000000000005
AC020634.1,11.0
AC012555.2,2.0
AL445237.1,3.256
SPTBN5,74.04299999999999
CEP170B,34.0
IL37,7.0
ALKBH3,36.001
TSPY13P,0.0
BUB1,326.0
AC127024.5,21.378
KCNB1,1239.871
NCRUPAR_1,1.0
AC026407.1,2.0
AC090286.2,10.0
AC008083.3,34.882
AC021171.1,13.034
AL049871.1,18.144000000000002
RRH,18.0
AP000763.1,9.0
MRPL28,27.0
AC246787.2,6.0
AL161752.1,5.0
AL451007.1,7.0
VPS50,229.64000000000001
ACER3,367.87899999999996
CEP350,628.83
GBA3,22.0
SNORA5,3.0
ARMC1,110.0
AC024082.2,7.0
GOLGA4,433.08700000000005
AC116049.1,3.011
FLOT2,419.001
CATIP-AS2,9.412
TRMT1,30.0
AL158823.1,4.928
AC074194.2,78.742
AL390730.2,2.0
PLA2G7,55.007
LINC02138,15.0
CCT7,99.13000000000001
RNU2-13P,2.0
UPB1,186.807
RPL8,197.001
AL390334.1,132.853
AC009505.1,6.0
AC253576.2,11.0
ATP6V0C,291.461
AKAIN1,2.0
AC078899.3,2.0
AC017007.2,4.157
AL935212.4,0.0
AKR7A3,9.652999999999999
MTND2P32,16.105999999999998
HNRNPA1P62,22.0
SLC9A3P2,3.0
TAF15,298.856
EIF3M,339.47799999999995
OR4A45P,2.08
TCTEX1D4,6.0
AC023161.2,17.393
TRIM16L,157.956
AL117351.2,1.0
SGCA,24.120000000000005
IFNA16,4.329
AL512637.2,10.0
KCNE1B,49.596
GRAMD4P7,65.387
PIH1D1,44.271
C1QL2,8.0
AL109936.1,4.0
AC244100.1,6.332000000000001
RN7SL336P,10.0
SNORD115,2.0
AC104411.1,1.571
CSGALNACT2,752.85
RNA5SP46,0.0
VN1R67P,6.0
AC007326.5,1244.371
RNU6-933P,0.0
RXFP1,74.749
AL353746.1,95.854
LINC00370,8.0
AC005776.2,180.715
AC063923.1,38.0
CLK2,101.06800000000001
CRIPT,113.926
PRR7-AS1,65.003
CRTC2,163.651
CDC42BPA,212.999
LINC01612,2.0
AC078878.1,17.0
LINC02134,7.0
PRAMEF29P,5.803
AP000695.1,7.0
IFT46,67.232
LHFPL3-AS1,54.06
AL391666.1,48.95399999999999
HEY1,31.0
TNFRSF11B,31.875999999999998
IGBP1P3,5.0
AC090602.1,0.0
TACC2,641.445
AC003001.2,15.897
AC018521.7,209.261
RNU6-1097P,0.0
AL390882.1,4.0
LINC01219,1.0
RAB42P1,1.281
RN7SL608P,28.066999999999997
AC091057.2,61.668
AC073488.5,8.179
AC009950.2,0.0
LINC01534,17.0
GADL1,686.8670000000001
AC110775.1,6.0
AL035401.1,21.0
AL031429.2,135.72799999999998
RN7SKP186,6.0
CLASP1,553.3499999999999
AL031775.1,24.909000000000002
B4GALT3,109.001
IGKV1-5,43.115
AC090044.1,8.0
AL513327.1,413.039
SNORD71,5.0
RNU6-55P,2.734
SLC25A39P2,0.0
AC007383.1,6.0
TENM2,89.0
SNORD109A,0.0
C2orf69P3,12.0
AL592295.3,26.243000000000002
LINC02357,39.0
AC093281.2,12.0
MYO1H,38.732
SETDB1,384.005
OR2G6,572.564
FPR1,1190.334
AC026355.2,66.001
DLEU2_4,0.0
AC034229.5,2.0
OR10AD1,15.0
KIAA1551,3519.0000000000005
WRBP1,0.0
INSC,48.677
SNORD15A,40.764
KRT18P49,1.0
GLUD2,10.062000000000001
RNU6-639P,0.0
PRPF8,741.68
ARL2-SNX15,0.0
AP005229.2,7.0
DNAJC19P8,1.0
MLLT10,247.335
RPS12P17,11.0
RNA5SP162,0.0
LINC01879,45.81400000000001
KISS1,0.0
RNU6-371P,1.0
BTG4P1,2.0
RNU6-5P,934.052
AC109583.2,0.0
EBAG9P1,17.0
DTX1,32.0
LINC00320,46.0
LINC01666,26.71
ELF4,247.0
MED31,67.62700000000001
SKAP2,787.841
LAMP5-AS1,20.0
AC233280.19,0.0
TRPV6,91.533
MIR548AU,1.0
LINC01431,10.0
MCM3AP-AS1,141.46699999999998
RPS19P7,0.0
FGFBP2,11.0
INGX,60.466
FAM172BP,9.0
AC112204.3,0.0
TYRP1,39.0
AL352979.1,8.0
AC005562.2,0.0
DNAJA1P4,17.0
HTR5A-AS1,106.844
HSPE1P26,6.0
AL359258.2,0.0
AC068672.3,23.0
TSPY12P,2.0
AC243772.1,4.493
MIR6833,1.0
AC091932.2,13.305
AC084198.1,7.0
GPHN,126.27
AC005261.2,238.335
AC111194.2,10.0
CFL1P8,5.0
MIR342,3.0
AC008537.4,67.547
AC084026.3,34.202
NCAPH2,63.004999999999995
RNU1-46P,2.0
RNU7-144P,0.0
AP002383.2,5.0
AL513550.1,45.79
LINC01644,6.0
AAMDC,157.48699999999997
CFHR5,45.0
TOR3A,159.38299999999998
AL136454.1,13.013
SLFN12L,781.3439999999999
SPATA31C2,21.329
AC068580.2,2.0
U3,128.69500000000002
AC073869.3,7.689
AC092723.2,11.161
AL008723.3,7.0
AC079097.1,8.0
ALDH6A1,290.7699999999999
MIR1302-2HG,0.0
LINC01262,41.0
NPSR1,36.0
TMEM41A,202.656
AC010157.1,5.0
THAP7,8.998999999999999
AC025423.3,7.0
AL445223.1,7.0
AL022238.2,45.498
AC006504.1,169.295
MIR7107,0.0
TLE4,692.886
LINC01158,9.0
AL022161.1,2.0
AK4P2,10.0
ST18,151.577
AVEN,13.0
AC103798.2,9.0
GAPDHP37,8.0
UBL7,41.0
HES1,20.0
KLRC2,25.083999999999996
BNC1,45.0
AC010976.1,150.737
BDNF,73.541
AC090286.1,5.0
TACR1,43.999
AC007967.3,0.0
RNU6-1280P,2.0
CCDC73,102.245
RNU6-761P,11.112
BICD2,267.0
OR51E2,62.96
TBC1D3P4,0.0
AP000345.2,6.0
MYRF,63.36600000000001
RNU6-871P,2.0
RNU6-85P,9.786
MTND6P2,5.0
AC023818.2,200.713
LINC02511,24.0
MOSPD2,2078.567
SOX11,117.65799999999999
AC022201.2,0.0
LINC02540,10.0
RPL18AP14,3.0
UBL4A,16.0
GSTA9P,19.016000000000002
RNA5SP221,1.008
SIGLEC10,365.081
RNU6-1178P,5.0
KCNK2,82.451
BNIP3P24,7.393
AC092447.5,117.975
EIF2S2P4,6.485
RNU6-212P,1.0
RETREG1,57.0
AC130456.1,48.43
ZNF330,84.0
AC024933.1,7.0
SNORD114-15,0.0
PAFAH1B3,3.0
MFSD4BP1,29.004
RHNO1,96.99599999999998
NINL,34.0
RNU6-803P,3.0
AL162377.1,38.005
ZNF844,413.587
AC016717.1,1.0
RFPL4B,22.798000000000002
Z99943.1,5.606
RIC8B,139.663
PRR11,232.98
SELPLG,333.0
LHX5,22.0
SAFB,429.30999999999995
ST7-OT4_3,0.0
RNA5SP19,5.0
POTEG,29.283
RPS15AP38,1.149
AC023509.1,0.0
AC087564.1,5.0
AC061992.1,34.018
BOD1L2,41.141999999999996
THAP6,367.107
DDX43,39.275
WDR82,631.192
USP4,1004.694
FARP2,250.35399999999998
AC114811.2,118.667
FIG4,184.0
PTGES,98.68299999999999
AC138866.2,0.0
LINC00368,69.017
RPL7P34,7.0
ASB1,100.73299999999999
MYO7A,104.655
RAB7A,524.642
KBTBD6,159.434
SUSD2P2,0.0
BCS1L,33.0
AC007681.1,52.736999999999995
AC093627.1,13.0
RPL27,160.656
AL606490.8,1.232
ZNF773,346.87300000000005
GIGYF1,203.0
FO393413.1,0.0
RCL1,180.79
MFSD14A,164.72899999999998
AC091027.2,3.0
SYCP1,314.74000000000007
AC139256.1,687.449
XPO4,286.0
AC003684.1,68.99600000000001
AC025186.1,9.0
AC012075.1,7.0
AC083806.1,4.0
AC011462.3,13.057
PIK3CDP1,2.0
AL354824.2,1.0
URM1,38.492999999999995
AC010096.1,31.535
CHST15,1911.0000000000005
SIRT7,142.568
ESRP1,45.449999999999996
PLA2G12AP2,2.0
C16orf86,2.0
NSUN5P2,11.630999999999998
SNORD56,37.96
RNU6-474P,0.0
RN7SKP230,22.634
CCDC167,6.0
IGHV3-75,3.0
ICAM3,350.997
P2RY1,93.26
PVR,69.045
AC078795.2,0.0
AC009501.3,48.0
SNORD115-6,0.0
TNKS2-AS1,6.0
PPP1R2P2,7.0
CFAP161,21.000000000000004
PCLO,286.001
RNA5SP363,6.0
AC105105.2,194.416
MAGED2,32.001
BEAN1,120.945
AC009779.4,10.0
USP31,204.519
MIR526A2,2.0
AC104794.1,2.0
NECTIN3,57.999
AC126768.2,13.0
FO393414.1,22.796
AL035446.1,34.645
OR13A1,21.0
RN7SL174P,9.0
AC020928.1,61.352999999999994
IL10RB,387.53600000000006
AC108156.1,0.0
AC010141.3,0.0
LINC01767,9.0
AC022726.2,14.0
AL080251.1,32.271
MIR548C,58.62
SUPT4H1P1,3.0
AL049839.1,8.0
HSD17B8,12.0
AC021086.1,119.99999999999999
CYSTM1,191.007
TRIM21,137.0
AC023302.1,39.833
NME8,99.0
AC093797.1,40.6
RFPL4AL1,5.154
AC009511.2,0.0
DGKA,696.9319999999999
AC011491.2,18.093
AP000445.2,9.0
OR6C70,13.0
RNF113B,10.0
PSMD14,138.99999999999997
AL031593.1,4.0
PAX4,26.119
AC243972.2,8.027999999999999
AC018552.1,8.0
YAE1D1,35.0
MIR514B,2.0
HOXC13-AS,10.0
SPAG5-AS1,71.46199999999999
AC244131.1,11.0
LRRC6P1,12.0
AC022494.1,11.159
AL591135.1,49.336999999999996
FXYD3,50.33500000000001
MRPL50P1,2.0
CD5,31.000000000000004
MIR4721,0.0
ATOH7,8.0
AC022022.2,15.0
AC016700.1,2.0
DEFB109D,4.0
AC119501.1,7.0
GDPD2,20.968999999999998
AC239803.3,13.447
ALG1L9P,165.592
AC018630.3,0.0
AL512422.2,8.0
FAM9C,116.35700000000001
AP003419.4,2.0
AC058822.1,0.0
FADS2P1,15.0
AC012254.2,0.0
MAGEA11,14.0
AC087500.1,117.529
AL445363.3,0.0
MORN1,132.669
AC022211.4,105.654
CHRNB3,22.781
RNF148,17.0
RN7SL81P,13.187999999999999
TEX21P,70.344
CHRNB4,121.589
AC123912.2,72.41099999999999
KRTAP1-4,2.0
AC099811.5,101.0
AC087477.4,9.0
JTBP1,4.0
ATP5G1P3,7.0
AC023158.2,13.0
EPS15L1,433.2710000000001
AC010737.1,7.028
AC023509.5,10.0
NRIP2,75.232
AC113398.2,14.0
SERPINB2,45.794000000000004
RN7SL234P,18.57
MIR548Y,8.0
MMP25-AS1,1030.134
AC011933.3,10.0
KRT37,7.442
RN7SL32P,89.13799999999999
AC117434.1,6.0
CU638689.5,40.952
AC245100.4,196.411
SNORD1A,0.0
AL139415.1,4.427
OR1L4,8.949
PGAP2,58.0
SPINT4,10.0
CD14,125.0
hsa-mir-550a-2,0.5
VTI1BP3,5.0
AC015936.1,4.0
AC044802.1,125.241
FAM53C,561.676
HSFX4,6.167999999999999
AL136162.1,6.0
MIR507,1.0
SEPT14P1,10.0
FIBIN,13.0
RPL7AP61,6.0
PCDH9-AS2,12.0
SNORD55,19.0
GOT2P3,2.0
AC048344.2,4.0
TOPORSLP1,33.0
ASTN2,3793.896
LRRC39,32.115
AL137186.2,124.463
MIR194-2,0.0
LINC00494,45.0
KCNJ4,7.0
AP004609.3,26.0
PNPLA7,75.0
PRCP,801.308
LACTBL1,1.0
RNA5SP498,7.0
AC123567.2,18.0
RPSAP63,0.0
TRABD2B,44.0
RNU4-10P,4.0
RN7SL554P,3.0
MIR4771-1,1.0
EFCAB10,75.331
MIR296,0.0
C2orf69,117.713
AC105265.2,5.0
IPMK,664.7080000000001
SNRPGP15,12.308
PNMA8B,32.699000000000005
ZNF470,498.31100000000004
RN7SL622P,145.07299999999998
CSF2RB,1412.0000000000002
SMIM23,19.0
RN7SL30P,3.673
ART1,4.0
AC006504.6,4.0
RN7SKP197,0.0
AC084398.1,2.0
C3orf30,18.0
MTCO1P3,4.0
AC093801.1,11.0
AC108751.3,8.0
AL162373.1,8.0
RANP7,5.0
AC103563.5,19.0
AL160271.1,43.678000000000004
AOC2,128.0
RN7SKP151,8.0
FCGR1A,239.95299999999997
AL627309.3,0.0
AC023347.1,11.553
LINC01447,151.22299999999998
RARRES2P3,3.0
COPS6,103.982
ACTR6P1,13.0
RPEP1,6.0
RPS10P3,0.0
SNAPIN,25.0
ADAMDEC1,18.0
MTND1P3,30.201999999999998
AC105415.1,52.266000000000005
AC087501.5,133.929
AC013828.2,2.0
OR6C2,31.0
CACNA1C-IT2,9.0
SLC3A2,114.995
AC138969.3,40.159
MAML1,345.001
STAT4,108.34899999999999
AC099522.1,4.775
LINC01986,25.0
MAPK6,220.439
ZFC3H1,1013.749
PMP22,19.0
IZUMO3,20.0
RRP7BP,84.944
AL021546.1,0.0
AL354994.1,1.0
AC004691.2,0.0
OR10G2,7.0
AC008837.1,8.0
UGGT2,836.0160000000001
USP22,383.164
AL135938.1,3.0
NBPF17P,16.454
AL354707.1,215.639
AL354696.2,327.692
INTS11,176.19299999999998
RN7SL796P,2.113
ANKRD28,363.22400000000005
WASH3P,19.021
AL355482.1,1873.055
POLK,372.72600000000006
MIR3929,7.928999999999999
AC104574.1,17.0
AC005154.3,130.101
E2F6P2,0.0
UBE2Q2P9,4.0
NEFMP1,22.0
PBX2,636.575
AL034418.1,18.0
AC099811.6,136.47
FMO3,70.243
RNU6-685P,0.0
PCNAP3,2.0
AP000867.1,0.0
AC139453.1,12.375
DDX56,73.0
HTR3C,10.0
RNA5SP276,5.0
AL117378.2,47.282
RPL12P19,3.042
TRAJ56,2.0
AC016712.1,1.114
AC007638.1,21.686999999999998
NOP58,141.0
MMP16,124.427
EIF4HP2,11.0
HIST1H2BH,121.0
COX7A2P2,1.0
AC243829.6,3.0
AL590705.2,2.0
ZNF705A,43.679
TRAJ55,1.0
FAM13A-AS1_2,2.0
AL049870.4,2.0
RN7SL341P,3.076
RNF141,689.4060000000001
TECRP1,0.0
AP003170.5,7.287000000000001
MIR2113,1.0
CXADRP3,36.458
AL359475.1,0.0
AL512662.1,0.0
GABPB2,696.1809999999999
BTN2A1,434.54599999999994
OPRD1,270.658
COMMD7,46.0
LL22NC01-81G9.3,48.162
AL929601.1,53.99999999999999
MIR491,0.0
EIF3H,222.61500000000004
CYR61,13.0
AC004080.2,4.0
TMEM189-UBE2V1,0.0
GPM6BP1,3.0
COX6CP4,1.0
RNF168,328.653
NEK4P1,11.0
AL353132.1,25.0
PTPN20,88.954
ATP5G1P1,0.0
MLH3,155.04899999999998
AC097173.1,5.0
TMEM97,51.724000000000004
RNU6-801P,0.0
AL357127.1,3.0
AC004241.2,13.0
RNA5SP63,0.0
PDLIM1P3,9.478
SMAD5,257.375
AC106791.1,10.0
SRF,93.0
AL590824.1,3.0
DTD1,90.059
AC098828.3,153.281
AC073167.1,17.724
AIFM3,45.001
DCAF10,476.721
CBX3P8,2.463
AC092835.1,19.0
AC004801.3,9.691
TMEM242,85.0
AC008738.4,4.0
LCN2,306.0
ZNF845,80.384
MIR2355,0.0
IGHA2,27.939
LINC00393,3.0
FAM186A,139.849
AC022075.1,127.88799999999999
AC092810.1,11.0
HTT,439.385
AL606534.5,4.184
MTCO3P45,25.314
RPSAP40,10.0
SSRP1,64.0
FAM138D,27.951
RN7SL60P,11.909
AL445685.2,9.0
GNG12,34.0
AC112771.1,0.0
AC009314.1,3.0
AC068898.1,3.0
AC134043.2,56.71
SNORA9,18.937
LINC00648,158.625
MIR4533,0.0
AC008752.3,24.538
NCOA3,926.982
SCAND3P1,9.0
MIR4638,0.0
CERS5,489.98800000000006
AC096666.1,4.0
AC091825.1,60.653
OR7D4,168.257
AC140479.3,4.0
AC067945.3,11.905
TMEM231,172.457
AC087292.1,7.771
LINC01558,63.095000000000006
ACTN4,186.98800000000003
AC234772.3,0.0
AL138995.1,38.957
AL096803.2,8.0
AL160400.1,40.14
AC005005.4,1399.5639999999999
FRGCA,4.0
FAM181A-AS1,52.214
AC027682.2,0.0
C8A,35.0
AC100810.6,6.0
LINC00940,44.0
CST3,159.0
MIR191,0.0
PRND,74.001
AC104581.1,83.309
LINC01114,25.999
ABCF2P2,6.0
SLC35D1,183.465
RPL6P7,13.0
AC021146.5,9.658
MIR6768,2.0
AP004609.1,17.0
FER1L6,66.0
AC090340.1,33.095
OR4A9P,13.77
AC233300.1,34.0
AL139385.1,532.6080000000001
RPLP1P10,0.0
AC245884.1,1.0
AC091117.1,0.0
RNA5SP335,0.0
PUDP,32.0
LINC01712,18.165
PTGES3P5,5.0
AC005035.1,93.798
AC092329.1,26.381999999999998
LINC02128,29.0
PDC,20.0
ADH1B,209.25600000000003
AC006001.3,716.639
FANCI,160.59
AC092068.3,81.324
CLCA1,35.0
AL358074.1,81.344
HSFX1,8.0
RNU6-503P,3.0
Z96074.1,18.326
ITGB5,64.53
LINC00920,26.0
AL049829.1,0.0
AC106795.2,104.478
CLEC20A,31.956000000000003
AC023906.5,15.0
HNRNPA1P47,10.0
AC005587.1,8.0
AC018645.1,1.0
AC025280.2,17.098
AL022157.1,6.0
MAPK8IP3,224.99899999999997
AC073082.1,40.327
PABPC5,12.0
TPM2,37.999
AC090058.1,1.001
MGRN1,329.647
AC005517.1,89.132
AC087273.1,1.0
RNU6-974P,1.0
AL139344.1,42.065
NAT8B,2.0
LCP2,1177.8190000000002
AL669831.1,196.635
AC009365.2,11.0
FBXL12,76.485
AL391987.4,4.199
FNIP1,902.884
MT-TN,94.0
SNORD67,73.0
AC100756.2,10.982000000000001
CIT,156.0
EIF4BP9,7.0360000000000005
RPL11,283.0
AC133961.1,15.0
MIR6799,1.0
AC093311.1,41.0
AC005154.6,0.0
LINC00113,100.72200000000001
FRMPD4,27.217
DBH-AS1,5.0
AC087457.1,62.515
RNU6-1231P,0.0
RNU6-505P,0.0
AC012574.1,4.0
MINOS1-NBL1,4.778
AC146944.4,3.668
NFASC,226.205
AL121757.1,7.817
MIR6878,0.0
AC019257.2,1.0
AL592431.1,4.0
RNU6-161P,0.0
AC000367.1,201.718
GAPDHP15,1.0
ZNF826P,220.68499999999997
ARSB,225.823
ENHO,7.303
AC106754.2,8.0
S1PR4,117.0
HNRNPA1P43,12.353
AC245427.4,1.0
HIST1H2AC,607.0
AC022017.1,7.0
PBX3,88.0
LINC00930,22.0
AC093227.3,0.0
GPR75,55.538999999999994
LRAT,119.624
AC110285.5,1.0
ARHGAP23P1,28.360000000000003
AC007278.1,47.0
ATG9B,46.489
COX5BP6,2.0
NTAN1P3,7.0
OLFM4,585.0
CDC25B,79.99999999999999
AC245517.5,1.0
PDK4,110.001
NLE1,185.569
RPL23AP50,6.0
STPG4,73.77000000000001
LINC01341,25.976
CYP26C1,32.0
MIR7854,2.0
TET2-AS1,51.806000000000004
HSPD1P21,1.0
RN7SKP114,4.0
RPS15AP27,8.0
ZNF680,126.627
AC005726.3,27.712000000000003
GUF1,221.337
FGGY,496.19599999999997
AC130448.2,59.318999999999996
C4orf17,72.0
AC068338.2,10.689
RN7SL118P,19.33
AC063952.4,7.5120000000000005
BSDC1,229.627
GLTP,189.778
AC092634.3,3.0
POGK,344.548
SERGEF,76.999
SNORD36,0.0
TM4SF18,72.78699999999999
AC090970.1,32.561
LAG3,31.001
AC005341.1,6.0
RNU6ATAC6P,4.0
AC005722.2,57.0
OIP5-AS1,1326.9180000000001
AC016930.1,25.0
AC009961.1,140.985
AC078918.1,0.0
RXFP4,5.0
COG1,152.276
WDR24,21.239
AL357140.1,2.813
AC068631.3,0.0
AC022559.1,1.229
MIR298,0.0
MIR5690,15.0
UGT3A1,114.28999999999999
SLC10A3,9.0
AFF2-IT1,9.0
NANOGP10,9.0
RBM27,200.17800000000003
RN7SL214P,4.0
HPN,26.55
AC023024.2,76.946
LDHAP1,10.0
MIR3671,2.0
KBTBD13,1.0
STEAP1B,14.827
AC090527.2,27.283
SLC45A3,25.0
AL358876.1,13.0
RP1,212.51899999999998
AC090099.4,10.09
PEX6,30.999999999999996
MTFP1,1.0
AC106864.1,21.838
AP006547.1,2.0
AL359397.2,0.0
RPS6KA3,805.381
LINC01278,75.165
AC108174.1,7.0
GALNT9,46.885
FLJ40194,94.69900000000001
LINC01966,21.0
SLC44A5,101.73
AC023310.2,0.0
MTND5P27,52.0
MRPL45P1,10.0
ITCH,737.6779999999999
SPIN4,53.0
CCNYL3,3.679
AC008982.2,28.16
LBP,16.0
RN7SL645P,4.59
RPL7P47,0.0
AL136366.1,7.0
AC034105.4,0.0
LINC00604,7.0520000000000005
LINC01124,6.0
AC090198.1,83.946
IFIT1B,95.0
TMEM270,1.0
RNA5SP277,5.0
AC106799.1,20.843000000000004
SAMD3,217.536
AC023669.2,4.0
TRIM27,480.533
AC084033.3,25.0
