gene_name,HH003_R_SA_S9
FAM197Y3,6.505
RNU6-999P,0.0
BX119917.1,0.0
AP001059.3,0.0
LPAR6,24.790999999999997
AC011228.1,1.0
RASSF2,130.10500000000002
AC092849.1,0.0
CUL1,11.0
AP005233.2,0.0
AC079602.2,0.0
C9orf139,16.239
SBF1,10.0
ANKRA2,18.0
AC096922.1,0.0
AC115285.1,3.0
AL589994.2,1.0
ZNF37CP,0.0
AL500522.1,0.0
AC005105.1,0.0
EHD1,28.0
SNORD81,0.0
LINC02359,0.0
TEK,12.0
AC012065.5,0.0
AP003785.1,0.0
MAP1LC3C,0.0
AC009110.1,2.0
POLR3H,4.0
AL513211.1,3.0
TTC24,1.0
ARL15,15.0
AL136363.1,0.0
NEURL1,8.0
DNAAF3,0.0
AC011446.2,0.0
AC117529.1,38.16
OR4A18P,3.0
AC103833.1,0.0
AC138466.3,0.0
NCK2,6.0
URAHP,0.0
SNRNP200,43.513
PARP1P2,0.0
RPL23AP36,0.0
AL157931.1,2.05
AC015914.2,0.0
TSPAN1,0.0
SIPA1L1,59.465
AL049795.1,1.0
RBL2,95.55199999999999
AC012313.4,0.0
FLT4,19.0
MIR4634,0.0
ADAMTSL1,13.0
AL353680.1,0.0
FIP1L1,88.0
LRRC37A3,41.714
AFAP1,16.282000000000004
FER,91.739
GRK7,3.0
SEPT14P12,0.0
OR7G15P,1.0
AC091132.6,0.0
HIRA,12.0
BNIP3L,992.1930000000001
AC108174.1,0.0
FBXO10,4.0
LINC00694,2.0
FAM114A2,16.0
MACC1-AS1,2.0
AL132800.1,2.0
ST3GAL1P1,0.0
LINC00681,0.0
PNPLA1,2.0
HTR1DP1,0.0
AC130472.1,0.0
DENND5B,29.447
STRAP,16.0
OR51L1,8.017
AL353662.3,0.87
DAD1,9.0
AL445488.1,1.0
ITSN1,48.117999999999995
AC244505.6,0.0
AC020899.1,0.0
TMEM8B,17.912000000000003
AL133338.1,2.0
AC013489.3,1.0
NELL1,8.0
C1QTNF9-AS1,0.0
EIF4G3,38.0
AL139807.1,2.0
KCNJ12,3.0
AC099730.1,4.0
LINC00994,3.0
MED4,11.0
GTF2IP22,0.0
FTCD,0.0
ERCC3,14.012999999999998
ELK1P1,0.0
AC009477.1,0.0
PROK2,20.0
LAPTM4A,13.0
AC016831.3,0.0
AC073052.1,4.0
AL392046.1,0.0
Z97192.1,2.342
LTA,1.0
HNRNPA3P7,2.0
IMPDH1P4,0.0
Z82244.1,0.0
CXCL13,2.0
LINC00678,7.336
LINC00896,0.0
SLC27A1,37.568999999999996
AL161638.1,0.0
KRTAP22-2,0.0
AP002802.1,0.0
TIFA,14.0
AC114492.1,0.0
LY6G6E,5.371
MIR146A,0.982
LINC01797,1.0
UBE2NP1,0.0
FAM216B,6.0360000000000005
OR1A2,0.0
AC025627.3,0.0
C1GALT1P2,0.0
CLPTM1,4.0
GM2A,6.3660000000000005
TTC28-AS1,30.275000000000002
MIR1290,0.0
LINC02469,24.404
AC003688.2,0.0
WASHC2A,15.158999999999999
CAPS,12.549000000000001
AL731566.2,0.0
AC016556.1,0.0
PACRG,1.7309999999999999
RNU6-990P,2.0
MIR7156,0.0
AL513365.1,0.0
AC137590.1,0.0
AC018695.6,0.0
AL929472.3,0.0
NRIP1,34.0
KRTAP20-1,1.0
NDN,2.0
AC007285.2,0.0
AC112206.2,5.0
AC084809.2,0.0
CCDC73,12.0
PPP1R2P9,0.0
ITPK1-AS1,3.043
BPIFB9P,3.0
SLC4A1,444.037
SNORD83A,13.0
AL354976.1,3.0
AC091133.5,0.0
PCNPP1,1.0
AC108449.3,0.0
ACTG1,60.748
MTCO2P15,0.0
RPN1,26.542
AC009779.8,6.382999999999999
DNAJC16,43.461
AC106785.3,0.0
RNA5SP121,6.0
PATE4,23.979
AC107016.2,0.0
AC105233.1,0.0
BRD3,16.0
PPP1R12C,13.999
REL,95.53399999999999
ZFAT-AS1_3,0.0
RNU6-162P,0.0
MIR6830,0.0
DENND2C,25.017
AC005225.1,0.0
TM2D3,57.062
AC087392.1,1.0
AC012146.2,1.0
ACOXL-AS1,2.0
CDY19P,0.0
PCAT6,0.0
TSPAN33,4.0
PREB,3.9999999999999996
KPNA2P2,0.0
AC107959.3,2.0
TOX,2.0
CRLF3,70.80600000000001
ARHGAP40,3.0
PPIAL4D,1.0
BTF3P11,0.0
AC018892.1,0.5
Mico1,0.0
AL357568.1,0.0
CLK3,55.959999999999994
AC114485.1,5.0
OR7E156P,0.0
OR7E115P,0.0
VSIG10L,1.0
AC096736.3,3.0
AL160408.4,1.0
AL500527.2,0.0
YY1P2,0.0
APRT,5.0
AL583808.2,3.0
VGLL3,32.501
PDSS1,5.0
PRPF3,28.616
RNA5SP76,0.0
AL356019.1,0.0
AC104447.1,1.528
KLF1,9.0
AL353622.1,15.773
HSPA8P4,1.0
RNA5SP420,0.0
LAMB1,7.654
AL391987.6,0.0
CYTH4,49.510999999999996
LINC01568,17.606
SDHDP1,0.0
SDR16C5,0.0
RNU6-849P,0.0
RNU6-353P,0.0
LINC00967,31.467000000000002
AC112204.2,1.0
AP000777.1,0.0
RN7SL261P,0.0
TFE3,11.0
AL365214.3,0.0
ZWINT,3.0
STK36,14.0
AC096577.1,0.0
ARHGAP10,15.0
AC128709.2,0.0
HHATL,2.0
PTP4A1P1,0.0
AC069285.2,0.0
CPVL,23.0
AC069257.3,0.0
AL807757.2,1.0
GTPBP4,25.735999999999997
RNU6-125P,2.0
AC148477.9,0.0
FKBP7,1.0
RNASE10,2.105
UBR3,48.0
KRTAP19-9P,0.0
AL356776.1,2.0
OSBPL10-AS1,9.604
AC119501.1,1.0
AC009095.1,2.0
AC120498.4,0.0
IGLVI-20,0.0
AL136295.3,0.0
AL356121.2,0.0
HEY1,1.0
IL11,9.216000000000001
SNORA77,11.0
IRGM,3.025
AL133299.1,0.0
RNU6-1317P,0.0
AC099554.1,4.0
MTCYBP13,0.0
ABHD4,7.0
AC233728.1,1.0
MIR550A2,0.0
AC008569.2,6.042000000000001
AC022431.2,3.603
AC092821.1,46.925999999999995
ZNF322,18.0
DDX10P2,2.0
CHKB-AS1,0.0
MTCO3P43,1.0
SLC5A10,1.0
MTND4P16,0.0
KAT5,10.0
ERCC8,6.0
AL023802.1,2.005
AL773524.1,0.0
BX284668.1,4.0
TMEM260,21.546999999999997
MIR6785,0.0
CHCHD2P8,0.0
BANF1P3,0.0
TMEM56,255.066
CCDC186,48.063
RNU7-49P,0.0
ETFDH,14.651
FAM218BP,2.0
SCARB2,105.554
FO393408.1,0.5
NRG1,18.03
UQCRBP1,0.0
RPSAP3,1.0
RN7SL549P,0.0
AC012055.1,1.0
PNMT,1.0
GTF2A1,44.0
RNA5SP157,0.0
PSG11,7.0
TCIRG1,25.0
AC245369.1,0.0
MIR554,0.0
AC114786.4,0.0
RNU6-763P,0.0
XPNPEP2,2.0
AC136428.1,0.5
INTS3,29.669999999999998
PDP2,50.538
NOXO1,2.0
LINC02314,1.0
TCF7L2,24.0
RN7SL51P,3.0
AC093909.3,1.0
MB,2.0
MIR6505,0.0
AC021054.1,13.0
AL669841.1,1.0
AC087878.1,0.0
AP001858.2,0.0
AC004840.1,0.0
EPN2-AS1,0.0
MIR6812,0.0
PDLIM1P3,0.0
DEFB4B,0.0
AC018629.1,14.044
AC097520.1,0.0
UBQLN1P1,3.0
AL136298.2,3.0
AC244517.7,1.0
AL157882.1,0.0
AC019080.3,0.0
AL390840.1,0.0
AL133353.1,0.0
AC123912.3,0.0
AC007298.2,2.0
AC026124.1,15.29
SCAF1,4.433
AC112503.2,0.0
AC011124.1,5.0
GLT8D1,9.0
RFPL4AP7,0.0
RNA5SP258,0.0
CACNA1C-IT1,0.0
RNU6-798P,0.0
FBXW11P1,0.0
ZNF263,5.0
UBE2V1P5,1.0
RNU1-125P,0.0
AC024587.1,7.0
GPR37,4.0
KRTAP13-5P,0.0
AC012433.1,0.0
RNA5SP427,0.0
AC009704.2,2.0
HCG21,0.0
AC103988.1,4.0
NARSP2,2.0
AC023347.2,1.0
TRMT1L,12.0
AC007513.1,1.0
AC092580.1,0.0
HLFP1,0.0
VN1R17P,2.0
PDPN,5.242
LINC01830,0.0
SNORD115-9,0.0
AC096564.1,0.0
SNORA33,59.0
RNU6-1135P,0.0
AC093663.1,1.0
AC009132.1,0.0
AL035454.1,0.0
RPL37P21,0.0
AKR1D1P1,0.0
LINC00337,8.276
HTN3,47.745999999999995
AL355497.1,0.0
POLL,8.837
LINC01470,3.0
DVL2,8.0
AC119751.3,1.479
CD83P1,3.0
AC092111.3,0.0
AL133243.3,11.739
ACTR3P2,0.0
H3F3C,0.0
AL391840.1,0.0
OR13C6P,0.0
TMEM9B-AS1,5.978
MPZL3,62.236999999999995
PARP9,24.105999999999998
DHDDS,6.181
RN7SL648P,12.0
CCNA1,0.0
AL139220.2,34.308
AC013452.1,2.0
LINC00890,0.0
AC023490.2,0.0
SYT14,20.286
AC096732.1,0.0
NUTF2P6,0.0
AC044802.1,8.259
ATXN1,71.001
AMMECR1L,19.317
KAZALD1,3.0
RNA5SP479,0.0
BACH1-IT3,0.0
REG4,6.0
PSME2P6,2.0
GMNC,2.0
PCSK1N,0.0
AC113385.3,0.0
AC022400.9,0.0
DPYD,62.527
FAM58BP,0.0
AL360219.1,0.0
RNF121,7.043
TM9SF4,7.000000000000001
AC093729.1,1.0
BNIP3P29,0.0
AL590648.3,1.0
CLCF1,1.0
AC108515.1,0.0
FABP7,6.0
AC138965.1,2.0
RNU4-6P,1.001
AC016245.1,1.141
LTBP1,17.0
MARCH1,34.475
AC006041.1,0.0
KLHL7-AS1,42.2
RNU6-583P,1.0
KISS1R,0.0
NT5C3AP1,7.286
KANK2,42.326
BCL3,8.0
RNU6-1226P,0.0
MRFAP1,24.0
AC009022.1,1.0
AL353705.4,0.0
FGF14-AS1,0.0
FASTKD3,6.001
MIR6815,0.0
FITM1,0.0
TRIM36,5.0
ARHGEF5,7.794
AC005786.3,0.0
AC132872.1,9.158
FSD1L,29.107000000000003
USP1,31.000999999999998
AC102953.2,11.280999999999999
C11orf54,35.147
AL645937.3,0.0
RN7SL255P,0.0
AC012442.3,2.0
AC105390.1,1.0
KRTDAP,0.0
AP002495.1,14.256
AP004290.1,2.0
AC144831.1,4.0
KREMEN2,0.0
LAMC1,13.000000000000002
HSPD1,18.69
LINC01888,0.0
VCL,60.0
GPC5-IT1,0.0
MRGPRD,2.0
MIR6769B,0.0
PPP5C,7.147
AP003392.5,0.0
AC009562.1,0.0
AC011939.3,2.0
ZBTB37,107.91
TCF3,10.0
AC087501.4,1.0
JUN,13.0
MRPS27,7.441
SPDYE22P,3.0
AC099654.5,0.0
AL139095.2,0.0
SLC5A7,2.029
ZSCAN12,20.285
AC068831.8,0.0
ITFG2,20.081
DEFA4,3.0
SLC39A6,15.0
LINC00605,2.01
RPS27AP2,4.0
AC021755.2,0.0
ZNF606,10.047
FOXD1-AS1,2.0
RN7SL604P,2.92
GPATCH2,20.0
ASH1L-IT1,1.0
STMN1P2,0.0
AC104667.1,3.0
SLC7A2,9.0
WNK2,5.008
AC003989.1,0.0
LIN7C,36.443000000000005
PRAMEF2,3.0
ATP9A,16.0
ZNF180,11.0
EXTL2P1,2.0
ZBTB5,6.0
MTATP6P25,0.0
ZNF133,4.004
AC010127.1,15.739
AC130509.1,2.0
ZNF583,12.411000000000001
ZZZ3,46.167
FLJ46284,23.999000000000002
PDE1B,19.773
RNA5SP178,0.0
MIR497HG,7.0
MIR4318,1.0
AL031985.1,1.0
SOGA3,5.0
AC005943.2,0.0
AC112173.1,0.0
MIR4661,1.0
LMO3,13.030000000000001
AL136985.3,181.997
AL592430.2,0.0
EZR-AS1,0.0
UNC45A,14.114
SLC4A10,13.801
AC004149.1,2.738
TPGS1,4.564
SNX18P4,0.0
MTND2P19,3.0
LTC4S,0.0
GAPDHP35,0.0
GFOD1,21.72
ZPBP,5.0
AL583805.1,0.0
AC092570.3,0.0
AC090515.4,2.0
TMEM18,10.0
AC009518.2,1.0
AC105177.1,0.0
AC015820.1,1.0
IGKV1OR2-6,1.0
CT45A2,0.0
MIR548AA1,0.973
AC136624.3,0.0
AL138785.1,1.0
SCPEP1,22.997999999999998
AC093909.4,11.215
AC012119.1,1.0
NEMP1,14.0
AC078788.2,1.574
AC119868.1,0.0
PREPL,42.516000000000005
OPN5,7.0
RPL12,50.929
AIDA,35.375
EIF3J-AS1,21.491
AC090673.1,8.543
RN7SL515P,0.0
AC009597.1,2.0
MAGEA12,0.0
CXCL5,13.0
MRPL54,1.0
AP000919.2,0.0
AC015978.1,0.0
OLAH,10.151
ZNF286B,5.077
RN7SKP40,0.0
MSTN,6.0
AC025125.1,1.0
DOLK,1.0
ATP6V1D,23.315
Z69720.1,2.964
PI4KAP2,13.642000000000001
AC008267.5,0.0
RN7SL736P,2.273
CIAPIN1,7.0
UNC13A,11.01
AC021733.1,3.045
NECAP1P1,5.0
MIR127,0.0
AC007223.1,0.0
TEX26,1.0
CABYRP1,0.0
RNU6-783P,0.0
ASH2LP2,0.0
HNRNPA1P14,2.0
AC019080.5,1.0
WSB1,230.599
AL137074.1,0.0
MIR6840,0.0
TTLL8,0.0
AL122008.3,0.0
BMS1P13,0.0
CAPN6,1.0
AC044860.2,0.0
AC022392.1,0.0
MSH4,1.0
KCND3-AS1,0.0
RNU6-1319P,0.0
LINC02291,0.0
AC134407.3,6.0
TRGJ2,1.0
AC016907.1,0.0
ZNF501,16.045
SEMA3E,7.231
HTATSF1P1,0.0
RPL21P40,0.0
AC010401.3,1.426
LINC01711,0.0
MTCO2P19,0.0
OR14A16,0.0
IKBKG,8.0
INTS13,4.0
CCDC13,4.205
ERC2-IT1,3.5010000000000003
AC105180.1,3.0
TNFSF13B,5.0
AC245102.1,0.0
BCAS4,45.888999999999996
ACTR3BP2,0.0
AC069439.2,1.0
AC073115.1,0.0
AL357037.1,1.0
AC007952.1,1.0
THEMIS3P,1.0
MED28P8,0.0
VGLL2,3.0
FAM120A,42.0
POLR2M,27.875
AC124854.1,0.0
RNU6-1337P,0.0
CU639417.1,2.0
ECD,6.84
G6PD,13.0
AC111198.1,3.103
CYP51A1,20.699
KIFC3,20.687
AL360012.1,807.427
SNRK,64.153
LINC02034,0.0
AL390755.1,0.0
AC005304.1,0.0
AC022826.1,5.0
CLPTM1L,20.000999999999998
KIR3DP1,0.0
AC100843.1,1.0
AGBL3,9.0
AC006538.2,0.0
TMSB4XP3,0.0
SLC25A35,6.0
AC093766.1,1.415
AL049634.1,0.0
MSR1,11.042
AC005229.3,0.0
CEP83-AS1,2.0
CIAO1,26.565
RNU6-32P,3.7880000000000003
AC134312.1,5.0
SMIM11A,2.184
RPS15AP34,0.0
Z68871.1,1.0
RNU6-1231P,0.0
MOCS3,21.935
RNU1-49P,0.0
HEIH,4.0
AC005077.3,0.0
RNU6-1036P,2.0
RPL23P10,0.0
AC005324.5,0.0
TCEAL2,0.0
RNU6-713P,0.0
RNA5SP271,0.0
LINC01600,1.0
YPEL1,7.587000000000001
AL672291.1,0.0
AC073657.2,0.0
AC013467.1,6.0
ADH7,21.675
LINC01288,1.0
CA5AP1,0.0
AL355076.1,0.0
RNU6-804P,0.0
AF228730.1,1.52
AC008677.3,0.0
TMEM170A,49.862
KNOP1P5,2.0
AL138825.1,0.0
RNU6ATAC20P,0.0
MBD6,16.246
AC090017.1,1.0
FER1L5,19.142000000000003
UBE3AP2,0.0
LINC01897,0.0
RECQL,19.0
ST3GAL3,9.0
RNU6-591P,0.0
RNA5SP128,1.0
RHOBTB2,2.0
TMC7,23.012999999999998
VHLL,0.0
AC007292.2,4.047
AC084128.1,0.0
PTPRT,7.999
TSPAN31,16.09
RCC2P3,1.0
KIF3C,6.0
CHRNB1,11.668999999999999
RN7SKP237,5.001
RPL23AP33,1.0
AC015987.1,2.0
AC068339.2,0.0
AL589946.1,0.0
SNORA14,1.0
OR51A10P,0.0
AC016644.1,0.0
IGFL3,0.0
BAG5,20.139
CLUHP8,0.0
LINC01491,3.0
AC007738.1,0.0
LINC01837,17.0
AL133247.2,1.0
AC120338.1,10.0
FTH1P7,0.0
RPL3P3,0.0
AL606490.2,0.0
SH3PXD2B,7.0
AC026765.2,2.006
OR5P2,0.0
NFE2L3P1,1.317
AC006299.1,2.095
AC034228.2,0.0
NAB1,12.436
ATP5LP5,0.0
AL645927.2,2.0
PPIL1,4.0
AL390862.1,2.0
NAT6,0.0
IGFL2-AS1,3.476
NANOGP10,0.0
AC019254.1,3.0
SNHG25,0.0
GTF3C5,7.473
GAN,46.62
DYNLL1P7,1.0
AC083843.1,7.0
AL359081.1,2.0
HMGB1P6,0.0
MIR103B2,0.0
AL022069.1,6.376
AC010632.3,0.0
GADD45A,11.0
NDUFB3,5.0
FGF2,12.087
CXXC1,7.0
ZNF486,25.299
AC092902.1,2.0
AC010655.4,0.0
AC027334.1,0.0
AC010503.2,2.0
ADAR,83.423
SLC16A14,11.0
METTL8P1,0.0
AC073310.1,0.0
AC107886.1,5.0
AC015911.5,0.0
MZB1,37.894999999999996
MIR4421,0.0
LYPD1,0.0
AL354941.1,1.0
NPM1P8,1.0
AC136619.1,0.5
AL590128.2,0.0
ADCY2,34.982
AC008972.1,2.0
LINC01943,1.7069999999999999
AC008432.1,2.0
ATP6V0A4,3.0
FAM180A,3.0
AC007485.1,0.0
AC022106.2,4.0
AL732292.1,0.0
AC092810.2,0.0
SPRN,2.0
RNU6-390P,0.0
RAB42P1,0.0
OR2AG1,23.901999999999997
AC068295.1,2.0
RNU6-384P,2.0
LINC01911,2.0
AC006987.4,0.0
UQCRHP1,0.0
MTCO3P16,0.0
AC119150.1,2.415
AC004858.1,1.0
DEFA1B,10.623
AC106874.1,3.0
EIF2S2P3,1.0
TWNK,9.0
PARS2,1.0
SUMO2P3,0.0
ORAOV1,29.561
AC104689.1,0.0
EBNA1BP2,6.43
DDX1,18.0
RPL17P37,1.0
TIMM22,4.0
RALGDS,7.0
ZNF516,70.00000000000001
TRBV24OR9-2,0.0
CU633980.2,2.0
TICRR,6.0
HRH3,2.0
AC060814.2,1.083
LINC00240,27.158
MAP6,4.0
AC003005.2,1.0
MIR548AG1,0.0
WBP1LP8,0.0
RNA5SP354,0.0
GGT5,28.081999999999997
LINC02048,1.0
AL359314.1,0.0
SOS2,72.99900000000001
AC021146.7,2.0
AC100778.1,6.0
C2orf40,2.0
CKLF-CMTM1,2.6639999999999997
AC097381.3,3.0
RARS2,18.118000000000002
AC134684.1,0.0
AP000721.2,0.0
DCUN1D4,32.0
AC011239.1,1.0
MIR5700,0.0
AC133637.1,0.0
AL139148.1,1.0
AL391645.1,0.0
AC112482.1,0.0
HNRNPA1P38,7.0
SIRPA,27.0
SMCO4,2.289
INO80,25.0
AC009120.3,0.0
RN7SL214P,1.084
AC068389.1,23.74
AL355314.2,1.0
AC007342.8,2.0
RNA5SP519,1.01
OR1X1P,0.0
SNORA5C,24.0
AL163193.1,0.0
DDRGK1,0.0
AL354824.1,0.0
GCSH,21.601999999999997
SGK1,45.016999999999996
AL133260.2,0.0
RHOQP2,0.0
ARHGAP29,41.142999999999994
AC099548.1,0.0
AL031722.1,1.0
AC073107.2,0.0
RPL23AP86,0.0
AC053503.4,1.0
MIR6845,0.0
RN7SKP161,0.0
RNA5SP374,0.0
JTBP1,0.0
VPS25,6.029999999999999
AD000813.1,3.3760000000000003
FMR1NB,2.0
SLMAP,72.264
PDCD2,12.0
CYP27B1,0.0
HNRNPA1P63,1.0
OR4Q1P,0.0
AGGF1P5,0.0
TRMT112P1,0.0
HM13-IT1,1.037
AL355537.1,0.0
AP003550.1,0.0
AL139118.1,0.0
WFDC1,29.919
AC073342.2,8.044
C18orf8,24.665
AC069499.2,0.0
AL132655.2,1.0
RNY1P5,0.0
AC092809.3,0.0
TMED11P,4.0
MTND4LP31,0.0
SPATA31A7,1.764
AC008121.2,1.0
ELF5,5.827
PGA4,5.0
AC105219.2,0.0
AL589655.1,3.0
BAALC-AS1,5.0
AC109460.1,2.0
LINC01047,2.3369999999999997
AC124891.1,0.0
NMTRS-TGA3-1,0.0
KRTAP4-16,19.127
NUP35,18.448
AC074141.1,3.272
HOTAIRM1_2,0.0
SLC48A1,20.625999999999998
GALNT3,10.0
CDKN2A-AS1,1.0
AL049836.1,0.0
NPM1P43,1.0
AC097493.3,0.0
DPPA4,16.79
ZUFSP,10.0
AL512506.1,1.0
REXO1L9P,0.0
FAM118A,21.348
OR5W2,1.0
IGLVIVOR22-2,0.0
RPEP5,0.0
RPGRIP1L,23.305
MIR657,0.0
EXOC6,28.363999999999997
RPP38,9.091000000000001
TOMM22P3,0.0
SPCS2P1,1.0
ALPI,0.0
HMGB1P3,0.0
CTTNBP2NL,15.21
AC007751.1,0.0
AP000442.1,4.0
RRP7BP,11.197
EEF1A1P17,1.002
AC246787.1,0.0
AC079349.1,0.0
RP9,7.0
MIR6072,0.0
AL627309.2,20.73
AC022113.1,5.0
TRIR,13.0
SNORD27,2.97
SEPT7P3,0.0
OR5AW1P,0.0
AC008840.1,21.855
LINC02018,12.607
AC011731.1,0.0
FNDC1,2.0
PHBP12,0.0
OR7E15P,0.0
LGALSL,3.0
FAM30A,6.034
SLCO1B3,3.0
RN7SKP204,0.0
LINC2194,0.0
GPATCH4,7.0
RN7SL288P,1.0
AC004706.4,1.0
GRTP1-AS1,1.0
AC020893.2,2.0
PDSS2,7.13
RPL23AP90,0.0
WWTR1-IT1,3.594
AL139174.1,0.0
AL592464.1,0.0
LINC01634,3.197
MARCH4,2.046
AC005479.1,3.0
AC117522.3,1.0
CASK-AS1,2.0
ZEB2_AS1_4,0.0
AC005962.2,0.0
IGHV1-2,1.695
RPL13P2,0.0
RABGGTB,60.528
AL139023.1,8.417
MIR3687-1,9.0
AC024082.1,1.0
CEP57L1P1,0.0
RNU6-463P,0.0
POGK,24.0
EPHA1,8.629
AC244452.3,1.0
IGLL3P,1.0
AL355304.1,0.0
SLC35B1,28.869
RN7SL612P,1.0
SNORD113,1.0
ELK2BP,0.0
UPK3BP1,0.0
C9orf172,2.0
AC022639.1,19.603
AC090616.2,0.0
RN7SL756P,2.0
AL590783.1,0.0
HPRT1P2,0.0
KRTAP19-4,0.0
AC008448.1,3.738
AC068228.1,0.0
AC090099.1,14.021999999999998
TLR6,41.948
TRAFD1,26.217
AL669818.1,2.0
AC020636.2,2.0
GPR50,0.0
C1orf162,8.0
AC024558.1,0.0
IPMKP1,1.0
RNASEL,42.006
BACH1-AS1,4.833
INPP4B,35.012
AC109479.2,0.0
LINC01320,7.116
AL590084.1,0.0
AL136359.1,0.0
RN7SKP141,0.0
AC025031.5,8.0
NPY1R,0.0
SI,7.0
GUCY2F,2.0
AC004812.2,4.0
TDRD15,11.0
TM4SF19-TCTEX1D2,0.0
SLC25A5P1,0.0
AC093334.1,1.0
AL121823.1,13.0
NR1H5P,1.0
AC107075.1,2.9419999999999997
HIST1H2BF,4.0
CRACR2B,3.0
AC106707.1,1.004
RBM6,45.17
SCGB1D4,0.0
SLC25A30,32.013000000000005
AC010141.1,0.0
NDUFA3P1,0.0
AC021205.1,0.0
AC004908.1,0.0
MCRS1,2.0
KAT2B,197.0
OR7A15P,1.0
RN7SKP140,0.0
TMOD4,0.0
HIRAP1,0.0
RN7SL461P,4.421
FTH1P27,0.0
ECM1P1,0.0
LINC00934,8.548
PRPS1P1,1.0
AL139099.4,1.0
WNK1,323.001
PAPD4,105.0
SLC37A2,25.259999999999998
KLF14,2.0
AL136454.1,2.074
UBE2V1,61.37800000000001
CD99L2,17.0
MIR580,0.0
TMPRSS11F,2.0
PDXP,0.0
AC016355.1,4.224
RNF31,14.698
AL158801.4,0.0
GPAT2,2.0
LINC02134,1.0
IGLV1-51,1.0
TRIM13,43.875
AL162151.1,0.0
RNU6-114P,1.0
LNPK,34.553000000000004
INSC,3.0
IFNA6,5.0
AL136526.1,14.0
TIMM29,4.0
VDR,10.535
AC130650.2,10.0
AL133153.1,0.0
IFNK,0.0
RNY3P16,0.0
VNN3,73.9
CIAPIN1P,0.0
EIF4A1P3,2.0
SLITRK5,25.21
AL773545.1,0.0
TNFSF10,24.0
PRYP5,0.0
HMGB3P30,0.0
AL358781.2,1.0
HNMT,5.303000000000001
CSTP2,1.0
RCN1,9.0
BPY2DP,0.0
EDF1,8.0
CCDC192,6.0120000000000005
PANX3,2.0
AC027288.3,167.58599999999998
SNORA19,3.0
AC084871.1,0.0
AC105129.2,0.0
LINC01807,0.0
RNU6-133P,1.0
RNU6-1099P,1.0
AL138689.1,2.0
LINC01332,0.0
RPS10P18,0.0
AC091153.4,1.597
AL731577.1,2.073
AL160287.1,0.0
NSUN3,64.093
SRSF5,134.82
MARK2P6,0.0
AC245517.1,4.0
GPR83,2.021
IGHV3-66,1.669
AP000897.1,6.0
AC006380.1,0.0
AC079467.1,1.0
CELF6,4.0
CTXND1,10.0
AL035079.1,0.0
AL353801.2,0.0
CYS1,2.0
TTLL11-IT1,2.0
ZNF594,12.007
AC126564.1,3.408
AC090541.1,1.0
AC105021.1,0.0
AC145207.2,0.0
MTCYBP45,0.0
HGD,3.0
CNGA1,12.001000000000001
AC103809.1,0.0
EXOC3L2,5.0680000000000005
SALL4P6,0.0
NAA20,8.0
RNA5SP103,0.0
AC026367.2,2.0
ZNF485,7.002999999999999
AC073525.1,8.015
PLA2G6,5.172
LYZL2,0.0
TOX4P1,0.0
SNORA48,233.989
VGF,3.0
TSFM,6.0
NDUFA13,4.0
LAIR2,2.0
ZNF827,14.001000000000001
RPL37A,54.013000000000005
FP565260.5,0.0
AP001469.3,17.257
HDHD5-AS1,0.0
COL6A5,14.0
LINC02396,4.0
SNORD114-21,0.0
ILF3,38.096999999999994
ZNF224,52.191
RPL7P47,0.0
LONP1,4.0
AC090617.3,2.0
AC243972.1,2.0
SDSL,6.138
LINC00307,0.0
AC093423.1,1.0
AC087588.2,0.0
AC010857.1,21.0
LINC01158,0.0
AC073073.2,14.0
PSMC1P7,0.0
LINC01527,3.0
IL17B,0.0
ABR,23.601
AC112255.1,4.0
LINC01386,3.0
AC133561.3,0.0
AC008088.1,1.0
OLR1,5.0
AC093732.2,0.0
AL359955.2,0.0
ZNF587,70.406
PXN-AS1,0.0
PRR5-ARHGAP8,0.0
COX5BP2,0.804
AC083806.3,0.0
AC024337.1,2.0
WBP11,15.929000000000002
AC006450.3,7.0
ZNF484,12.0
C11orf68,5.0
CA15P1,3.0
DESI1,34.765
KLHL28,32.230999999999995
MYH11,37.943
TOMM5,14.583000000000002
AC021146.8,4.0
AC022493.2,0.0
F13A1,48.0
NUDT3,28.737
PIK3C2B,16.844
AC110597.3,3.0
AC123912.2,5.789
DPPA2P3,1.0
MLIP,4.0
AC125616.1,1.204
AC090236.1,0.0
RNU6-1061P,2.0
AC026167.1,0.0
LINC02382,0.0
PRKCB,53.443
DSTNP1,0.0
AC073413.1,0.0
RNASET2,83.0
OR10A2,13.61
SERPINF2,2.0
AC011455.3,0.0
AC004994.1,1.0
KCNK13,0.0
AC092171.4,3.0
AL359704.1,0.0
AL512363.1,0.0
PTGDS,11.182
MIR4692,0.0
DNAH11,34.518
SALL4,8.611
BIN3,12.37
MEP1AP4,1.0
RNU6-887P,0.0
AC007687.1,0.0
CCDC159,17.484
LINC01898,3.0
TRIM71,14.0
AC004584.3,9.367
AC010186.3,34.375
CHRD,36.654
TMEM75,2.0
ZMYM5,19.216
AC243756.2,0.0
AC008514.2,2.0
OR6C71P,0.0
CALM2P3,1.09
AP003352.1,6.638
LINC01497,4.0
BX088651.1,0.0
DYDC1,1.091
CYBA,38.037000000000006
GLUD1P9,0.0
MIR5706,0.0
AC009554.1,0.0
AL355922.3,1.0
PRR5L,21.0
AC010997.3,4.0
HOXD13,3.0
