gene_name,HH003_K_SA_S8
LINC01804,11.0
ZXDC,71.0
AL080313.2,2.0
AP003774.2,3.0
AC010536.1,10.015
AC063962.1,0.0
GALNT18,5.0
DNAAF5,10.305
HNRNPA1P59,3.0
AL583843.1,7.0
PRMT6,8.0
RN7SKP186,2.0
AC090921.1,19.202
S100A12,39.0
EFNA3,0.0
AC022483.1,1.0
RNA5SP168,0.0
AC105206.1,26.665
RNU6-587P,0.0
RPS4Y2,3.0
AC233724.18,0.0
DDX18P6,6.0
VIPR1,25.0
MIR224,0.0
AC016629.1,3.5180000000000002
AL606537.1,6.0
AP003438.1,1.0
RN7SKP86,0.0
CTSS,522.999
AL138737.1,11.0
MTCO2P12,0.0
AC079779.4,3.0
STON1,28.197
PMS2P11,0.0
OR9A4,5.0
GALP,2.0
TRBV19,0.0
RN7SL457P,1.954
AL161757.4,12.0
AC027369.4,5.943
BCL2L1,508.0
PPFIA3,10.0
RNASEH2C,14.999999999999998
CYP3A137P,0.0
AL390754.1,1.0
RNU4-27P,0.0
MIR1261,0.0
AC026771.1,6.0
RNU1-109P,2.0
LARP7P1,0.0
DMGDH,15.0
CBFA2T3,23.0
PFDN5,42.971999999999994
HMGN1P24,2.0
AC084759.1,0.0
CHURC1-FNTB,2.182
AL049758.1,3.0
ERAS,3.0
RNU6-85P,0.0
AL109763.1,3.0
RNF19B,65.0
AC066692.1,1.0
AC136428.4,15.127
ANKRD24,9.0
RNU6-28P,0.0
AP000619.2,1.0
IGHV3-13,0.0
USP6,68.618
AP002478.1,4.0
MTCO1P25,22.803
AC011471.1,0.0
IGHD4-23,0.0
RAP1BP1,6.0
AC137549.1,2.0
KCNMB1,150.013
ITGA11,67.80099999999999
RNU2-46P,0.0
TRIM60P17,3.0
AL133396.2,1.0
TPCN1,33.497
AC010609.1,7.0
MIR5681A,0.0
COX5BP6,0.0
AC136475.7,3.048
P2RX5-TAX1BP3,44.507
KIF20B,75.0
AC023509.4,2.0
GOLGA3,89.39300000000001
GPHB5,0.0
CSAD,85.40800000000002
AP000442.1,6.696000000000001
PAX6,88.161
RNU6-410P,3.0
AC008443.4,1.0
AC093767.1,0.0
GSTK1,37.594
KIF16B,26.0
LINC02025,34.312
AC005531.1,24.732
GABRA1,37.36
PPL,20.000000000000004
AC091946.2,3.0
AC010385.3,0.0
ATP5G1P7,1.0
AL157832.1,0.0
AC129915.3,1.0
EMC9,4.0
UCP2,32.999
AC015922.4,8.236
AC064862.2,0.0
AC128687.2,0.0
AC008033.3,16.68
AL590326.1,0.0
AC099063.1,0.0
LINC01299,27.455
HERC2P9,80.84100000000001
RAMP2,0.0
RN7SL87P,2.779
RNU6-432P,0.0
MEG8,79.579
C1orf198,17.0
RPL17P34,1.061
AC018618.1,3.0
AC024451.2,0.0
LINC02357,10.0
AC006015.1,0.0
CD79B,5.0
AL353807.3,2.191
CCNJP2,1.0
MRPL44,21.828000000000003
AC092903.2,8.105
AL137022.1,0.0
SNORD115-23,0.0
GOLGA2P2Y,4.763
AC138035.2,0.0
RNA5SP158,0.0
AL031770.1,4.0
SLC10A1,1.0
AL049569.1,1.0
AC093671.1,26.569000000000003
AC091862.1,7.0
SAP30BP,57.00099999999999
ACP5,5.0
AC098818.1,0.0
ECM1,0.0
AC118757.1,1.0090000000000001
AIMP1P1,4.0
RPRD1B,29.028000000000002
PCM1,126.48400000000001
RNA5SP209,0.0
MORF4,2.028
KLF11,23.0
LRRC9,19.0
RNU6-1290P,0.0
AC092042.1,2.0
AC109779.1,7.0
AGAP10P,3.042
AC022294.1,2.0
SNRPG,24.791000000000004
UBE2U,5.0
DDAH1,13.0
B3GNT9,7.0
NPM1P26,2.0
ZNF876P,39.485
MIR512-2,0.0
AP002490.2,1.0
ACADM,32.001000000000005
CTNNBL1,17.0
SLIT2,20.0
LINC02318,5.0
DPPA3P2,1.6840000000000002
RNA5SP24,1.0
AL121983.2,17.0
MIR18A,0.0
WBP1LP10,2.03
AC087742.1,1.0
AC004461.1,0.0
AC083899.1,4.385
ZNF131,62.785
LINC01657,4.0
AC022558.2,40.907
AC106820.4,85.21
AC060766.5,2.0
AL356274.2,8.0
AL445471.2,5.0
SNAP25-AS1,14.237
NDP,649.9680000000001
AC020913.1,4.164
GCM1,18.098
AL078595.2,10.0
MTND3P23,5.0
AC100768.1,3.0
PIGP,59.768
AL627308.2,0.0
RN7SL359P,63.784
MIR2392,0.0
RPS12P23,1.0
AC105935.1,1.0
RPS10P20,0.0
AC079203.1,0.0
ENPP7P9,2.0
AC112198.2,37.0
AC091304.2,3.0
MIR133A1HG,7.0
STEAP2,37.467999999999996
AL138688.2,11.0
PALM,8.652000000000001
MAGEA2B,1.0
SNORD114-9,0.0
AC243964.1,0.0
RPL23AP80,0.0
AL160272.1,3.0
NHEJ1,9.934999999999999
TRAM1L1,6.0
AC009154.2,6.0
RNF20,37.0
FAM91A1,115.319
EEF1DP8,0.0
SNX18P4,0.0
AL590623.1,6.784
AC098828.1,1.0
AC019155.1,4.0
AC017100.2,0.0
WNT9A,16.0
AC073873.1,0.0
NEK8,18.94
RNA5S9,14613.83
AC069366.2,61.0
AC024563.2,0.0
RNA5SP379,4.0
AC146949.1,0.0
RNU6-1032P,1.0
AP000437.1,42.739
PNLIPP1,4.212
AC241644.3,1.0
SETBP1,22.001
C2orf48,12.523
OR2AJ1,1.0
CYCSP34,2.0
GOT2P2,2.0
SLF2,84.05199999999999
SNORD114-14,0.0
IGKJ4,2.0
AL391058.1,2.728
AL109936.2,29.449
RNU6-1013P,2.0
AC006333.2,13.0
CDC42,273.266
TLR5,25.995
AL008729.1,14.716999999999999
RNU6-1203P,0.0
CSPG4P12,178.575
LINC02241,1.0
LARP1,68.0
TRAJ57,0.0
FAM111B,200.233
AKAP8P1,4.0
ESRRAP2,7.27
PPP4R3CP,4.0
LINC01716,8.0
OTUB1,68.984
AL136146.2,29.0
MTNR1B,0.0
PLUT,4.0
MIR548F1,3.0
AC091895.1,1.0
RNA5SP372,1.0
ADAMTS14,5.0
AL157831.2,22.174
AC136285.2,0.0
AP005901.2,59.0
LIN28B-AS1,16.157
MTND4P31,2.0
ELOA,26.0
LINC00836,31.268
PTPRS,56.17100000000001
AC107918.2,0.0
RNU2-63P,3.0
GAPDHP70,1.0
AC025423.4,3.39
Z82195.2,56.18300000000001
MIR27A,0.0
AC152010.1,3.0
RNU6-622P,1.0
SH3BP5-AS1,20.0
NANOGP6,1.0
DNM2,159.845
BX322562.1,0.0
LINC01876,13.196
AC007106.1,3.0
AL133268.2,6.0
AC022098.4,0.0
AC068389.4,4.427
DAPK1,52.0
FHOD1,28.999
AL596257.1,7.199
FLAD1,50.205
DESI2,24.0
AC008507.2,9.0
AL355376.2,3.0
RNU6-107P,0.0
AC004520.1,1.0
ACSL1,407.21
SCIN,87.265
DIAPH1,100.024
LAP3,21.001
MIR3163,0.0
PCDHGA8,34.580999999999996
AP000902.1,1.0
ZNF432,30.855999999999998
RPSAP27,3.0
CXorf38,72.894
ZNF420,37.0
TERF1P4,3.0
AC116049.2,1.1440000000000001
RPL13AP25,1.058
RN7SKP99,1.0
VN1R92P,2.0
AL160394.1,1.0
RNU6-484P,2.0
SCGB1B2P,0.0
ANKHD1-EIF4EBP3,27.463
MTX1P1,1.189
AL590392.1,1.0
TAS2R62P,4.0
WASHC3,19.622
AC006115.3,0.0
RNU6-366P,1.0
RNU6-766P,0.0
PET100,19.261
OLA1P1,5.946000000000001
AL133247.1,5.0
AP000365.1,5.0
EID1,16.0
LINC01829,10.0
TAS2R42,2.0
LINC02206,2.0
AC064862.5,0.0
AC234783.1,0.0
PGBD1,15.0
AL080276.2,5.0
BAIAP2L1,10.156
AC092143.4,1.0
AC005162.1,8.0
KIR2DP1,10.765
DHRS7B,27.872
AC016644.1,0.0
AC010542.3,1.406
AC125257.1,29.604
PIGT,194.249
SFMBT1,27.346
LINC00944,18.0
METTL14,51.50099999999999
AL359741.1,0.0
ZNF536,15.198
IL19,8.0
PTGES,19.402
TNIP1,82.00099999999999
ALDOAP1,2.0
AC109460.1,3.0
RNU6-66P,1.0
AC005244.2,2.272
AL391280.1,2.0
FNDC9,10.0
AC023830.1,1.0
AC073488.8,2.9810000000000003
AC006455.5,1.0
AL158801.5,0.0
HMGN1P20,0.0
AC234771.1,0.0
AIFM1P1,10.0
PACS2,31.863
GTF2H2,306.03799999999995
SNORD83A,26.0
GOLGA8G,41.571999999999996
NAXD,17.0
USP9YP13,3.0
AC022387.2,0.0
AC007992.1,2.0
AC093388.1,1.0
LINC02136,0.0
TMEM185A,32.785000000000004
TXNL4B,39.681000000000004
RBM22P6,1.0
AC141257.4,0.0
C11orf71,5.0
BX284668.3,1.078
ELANE,5.0
TLR8,102.0
GPR22,11.0
POU5F1P6,2.0
IGLV3-25,4.0
AL592287.1,10.183
RPL23AP88,0.0
RPL41P1,0.0
AC244517.9,2.0
TP53TG1_2,0.0
AC064853.2,0.0
AC111149.1,1.0
ABCC1,45.776
AL021879.1,0.0
RNVU1-6,0.0
EEF1DP3,8.0
MTCO2P32,1.0
ZNF709,9.106
AL158071.4,28.171999999999997
AC097487.1,7.212000000000001
ARMCX4,85.97800000000001
GSTM2,190.611
BSX,0.0
RPL13AP20,3.15
AC017101.1,1.0
AL133217.1,0.0
AC073410.1,4.0
AP003117.1,9.0
UROS,18.413999999999998
AC005837.3,2.0
AC069454.1,1.0
NDUFS6P1,2.0
CASC16,4.0
MSMP,2.0
CYB5D1,2.0
LINC00839,18.461
AC008610.1,1.0
AL035407.2,0.0
AC011498.5,0.0
AL355607.1,3.0
RN7SL244P,0.0
PRELID3BP2,1.0
AC026464.5,3.0
TSEN34,53.99999999999999
BSN,13.0
PSMD14,25.0
AL359880.1,0.0
PLA2G2F,13.0
AL669942.2,6.955
AC079226.1,5.0
MYO5C,25.286
RAI1,13.6
JOSD2,7.0
TMEM218,32.0
CMKLR1,15.0
HCFC1R1,2.0
AC013286.1,0.0
AC092813.1,9.0
AC091982.2,4.0
AC116351.2,1.0
ERICH3-AS1,16.489
AC012486.1,9.839
AC010654.1,1.0
RNA5SP482,0.0
EIF3K,42.446
HEXB,64.999
BLOC1S5-TXNDC5,0.0
RNU4ATAC6P,0.0
PCDH17,19.0
TBX22,11.0
AL512649.1,4.0
AC068880.4,1.0
MKL2,109.39
AC007952.4,88.01299999999999
MYO1D,21.902
PCED1B,7.0
AC009948.1,35.861000000000004
P4HA1,16.999000000000002
AC023796.2,1.0
OR2H1,8.0
PRR18,3.0
AC008870.2,16.843
ZMIZ2,23.001
AC027018.1,1.0
AC010201.2,14.0
LINC02321,11.172
AC087392.4,2.0
AC012355.1,0.0
C12orf80,3.0
AC107909.1,8.582
TUBB4BP2,4.0
AC012467.1,3.0
PRPH2,3.0
DUX4L16,1.127
SLC6A9,16.0
N4BP2L2,696.746
CALML4,22.674999999999997
BOD1L1,213.72500000000002
CDNF,10.0
KCNK17,12.0
MIR4692,0.0
ZNF962P,28.174
ALCAM,29.999999999999996
KATNA1,17.0
GHET1,349.974
STPG3,3.0
CHRM1,1.0
CDKN2B,15.177999999999999
RABEPKP1,3.0
MT-CO1,727.566
AC100791.1,1.0
VN1R8P,0.0
CICP3,0.0
AL356859.1,8.482999999999999
ENOPH1,8.0
TIMM8A,16.0
TRAV29DV5,4.0
AC089984.3,8.0
AC002116.1,0.0
RN7SKP227,18.006
MRPS21P9,0.0
VCP,58.99999999999999
AC006116.9,4.0
RNF217,69.8
AC074375.1,0.0
AC076966.1,0.0
IFI6,7.0
ATP6V1G3,4.0
IL37,2.0
MIR887,0.0
PAX9,24.000000000000004
AL133551.1,17.401
TMEM229A,3.0
RPS29P10,0.0
SNX18,108.0
AC044810.2,20.490000000000002
OR10J9P,3.0
TAAR4P,3.0
LCP2,127.00099999999999
AP001021.2,1.0
NXF2,10.716
HCG14,2.0
MTATP6P23,0.0
AL161669.4,0.0
PLA2G4E,13.308
NTAN1P2,2.0
AP005119.2,6.391
P2RX3,6.661
AC090425.2,2.0
RNU6-1078P,1.0
AC002366.1,2.0
MIR548F5,0.0
AL590229.1,0.0
AC009411.1,0.0
LGALS2,24.0
SART3,34.0
THAP12P8,6.386
AC093248.1,1.0
AC009318.2,0.0
AL356266.1,5.0
RAP1BP3,0.0
SKIDA1,45.382999999999996
AC007012.2,3.0
GALT,16.0
ROCK1,220.22299999999998
SNORD58,0.0
HMGN2P35,2.0
RSL24D1,43.0
AC020765.3,2.23
RNU7-169P,0.0
MAP2K7,54.554
AC010280.2,4.0
INTS8,120.47800000000001
KBTBD7,23.0
HOTAIR_3,0.0
ZNF667-AS1,15.0
AC021193.1,0.0
AC022395.1,6.0
MARK2P14,0.0
NPS,2.0
RPL7P43,0.0
RASGRP3,94.316
PIGY,0.0
RRP1B,12.0
MTCYBP28,5.0
AL133343.1,3.0
AL022238.1,0.0
AL022345.2,0.0
LDHAP7,6.0
RN7SL217P,2.0
AL592293.1,8.285
GFPT2,12.0
CCDC26,15.213000000000001
CLASP2,142.287
ITGA6,43.0
ATL1,18.150000000000002
MIR101-1,0.0
AC005486.1,0.0
MTND5P42,0.0
AC108112.1,4.0
AC027343.3,4.0
AC011477.5,0.0
MT-TY,41.0
CLDN5,2.0
P2RX5,2.738
TRIM49,11.072000000000001
AL121603.1,0.0
RPL9P9,53.995000000000005
USP17L21,0.0
AC087311.2,0.0
FAM74A6,26.458000000000002
NBPF6,4.39
RNU1-124P,0.0
RPS26P3,1.109
FAM74A1,0.0
AL136038.5,4.0
KIAA1671,47.959
VDAC2P1,1.0
ANKRD54,33.791
PNMA3,3.0
AL359837.1,0.0
MIR219B,0.0
FSTL1,32.0
MIR6830,0.0
KRT8P42,1.0
RORA-AS2,1.0
CCR3,8.0
AC137932.2,3.0
RUNX3,16.0
VN1R35P,2.0
OR1A2,1.0
AL356299.1,1.0
AL133371.1,0.0
ZNF674-AS1,21.451
RAB37,48.68000000000001
PPIAP14,2.727
TTC4P1,7.0
snoU13,18.0
AL157937.1,1.0
MIR6726,0.0
MIR623,0.0
MIR2116,0.0
MIR4696,0.0
GTF3C5,39.673
DMPK,13.429
ACTG1P13,5.0
ANKRD62P1,1.865
SLCO1B3,22.92
PAWRP1,0.0
FOXO3B,0.0
AC105227.1,0.0
ZIC1,32.0
ZC3HAV1L,9.677999999999999
MIR4711,1.0
FAM226B,5.0
SPATA31D2P,9.0
AC069499.2,1.0
ACTBP8,4.0
OR8G3P,1.0
TH,12.0
AC003666.1,4.167
AP000688.3,1.0
MIR6741,0.0
MIR7113,0.0
KRTAP2-2,0.0
MICALL1,13.613
HIGD1AP18,0.0
CSMD1,121.79499999999999
LAGE3,0.0
AP002433.1,0.0
MPC2,40.373999999999995
AC010531.5,6.416
MIR6729,0.0
RPEP3,3.0
SMNDC1,41.0
RNA5SP257,0.0
AC080013.2,1.0
AL445223.1,0.0
ZRANB2,67.999
MRPL45P1,6.0
DBF4P1,8.269
AC006205.1,0.0
DPPA4,48.669
AGAP11,3.358
DLX4,9.0
AC090772.3,1.0
ZNF90,31.793999999999997
AC074389.1,5.0
RPSAP11,0.0
MIR505,0.0
SIRT6,8.999
DDX39AP1,0.0
RNU6-47P,0.0
HOXD3,6.0
AP000553.3,0.0
ABCC2,25.336
ROGDI,5.0
SLC7A9,18.133
AL589990.1,3.0
PARP4P2,8.498
AC108868.1,0.0
AL162231.2,34.553000000000004
MXD3,56.447
PRMT5-AS1,8.0
AFMID,32.642
HTR3B,35.765
AKAP2,10.606
MMP23B,0.0
AC091685.2,1.263
BX255923.1,6.7139999999999995
AC013399.1,3.0
RNU1-100P,2.0
AL117339.1,2.593
AL162511.1,3.37
AC009093.4,2.0
HSPA1B,27.754
AC092865.2,0.0
LINC02160,4.0
OR4R1P,0.0
AAR2,11.0
POU6F1,19.298
TTTY3B,0.0
CXCL5,18.0
AP003080.1,4.0
TPT1,321.63900000000007
P4HB,52.04600000000001
AC096586.1,5.0
UBAC2-AS1,0.0
FMO9P,19.0
ALX4,4.0
RNU6-1130P,0.0
AL445218.1,15.9
SNTN,19.141
LINC01024,91.87200000000001
SAP18,52.99999999999999
AL122008.3,3.0
AP000251.1,7.0
LINC02058,0.0
AC009562.1,1.0
AC008080.2,3.0
CNN2P7,6.0
AC007919.2,1.0
AC092868.2,12.644
AC068643.2,2.0
MIR4654,0.0
AC104115.1,1.0
OR52B4,2.0
AC011233.1,4.0
MT1HL1,0.0
ZNF790,11.264
HMGB1P46,0.0
AC114803.1,4.0
TERF2IP,34.039
ABCB9,66.807
RN7SKP79,22.357
LINC02471,47.034
TOMM6,13.816999999999998
SERF1B,33.399
RNA5SP67,1.0
DMRTA1,13.0
RN7SL741P,0.0
RNU6-467P,1.0
TMPRSS11F,10.0
RNU6-950P,0.0
TDRD5,4.0
MIR3684,2.0
AC080100.1,32.0
CLEC18C,19.124
AC069282.1,3.0
ZNF519P3,5.08
LMO1,0.0
AC026801.1,0.0
HMGB1P23,3.0
KRT17P2,4.0
AC112495.1,4.0
AC090952.2,14.304
SPINK13,8.0
MIR4672,0.0
ZNF823,11.0
WDR74,51.1
TRAPPC13,31.276
AC108082.1,0.0
CAHM,0.0
PLEKHA2,150.89099999999996
AC007381.1,3.0
AC006042.4,5.0
TMEM55A,42.00000000000001
AC079906.1,11.0
AC009169.1,6.0
GAPDHS,2.0
MIR33A,0.0
NCAPH,12.0
FAM172BP,1.0
AC011396.2,6.5329999999999995
AC018653.2,0.0
OTC,5.0
BLOC1S2P1,0.0
AL137129.1,0.0
PPP1R3F,10.030000000000001
AL391069.2,0.0
AC017002.2,0.0
MTCO1P44,0.0
SUCLG2P4,1.48
CHCHD2P1,0.0
CYP2G2P,3.0
GAPDHP39,2.0
RN7SL172P,19.0
RNA5SP288,0.0
KLHL5,83.29200000000002
IGKV2D-40,0.0
OR8B8,29.489
MAGEB1,1.0
AC008780.1,3.0
AC006254.2,0.0
LINC02430,0.0
RN7SL364P,5.85
PSMC1P11,2.0
GLP2R,21.0
SMUG1,43.496
CHUK,66.0
RN7SL475P,0.0
AC012653.1,0.0
UBXN2A,122.94200000000001
AC080013.1,15.0
RREB1,177.691
AC034102.6,2.0
DAOA-AS1_1,1.0
AC108081.1,0.0
NPEPPS,333.83099999999996
AC118273.1,5.287000000000001
RNU7-194P,0.0
SMCHD1,1142.185
FBXO41,16.0
LINC00869,109.061
MIR4666B,0.0
RNU6-1113P,1.0
AL360014.1,7.0
AL049833.1,2.0
R3HDM2P1,7.0
AL590399.3,23.014
NCOA4P2,0.0
ANKRA2,37.001000000000005
LRRC37BP1,34.583
AC092652.1,0.0
RUFY4,20.0
AC048341.3,8.0
AL627082.1,0.0
AC073957.3,48.76
RNU6-144P,1.0
IGLV5-37,0.0
AL645568.2,4.0
AC068544.1,0.0
PTPRG,64.0
MIR527,0.0
RNU6-650P,2.004
EFEMP1,20.0
TRAJ10,0.0
AC092337.1,13.378
RNA5SP131,0.0
SEPT7P3,0.0
CPNE2,52.712
AP002472.1,1.847
LINC00200,0.0
ITGB6,17.732
FAM41AY1,0.0
AC005915.1,17.0
SORD2P,16.673
AC007136.1,0.0
PRRC2A,77.30000000000001
OR4S2,1.0
AP000879.2,11.077
OR2A42,47.644
ANKRD30B,68.995
SPRR2A,0.0
ENO1P4,2.77
LUM,6.0
HNRNPA1P35,2.148
RN7SKP127,1.0
AC107983.2,303.702
AC010424.1,0.0
AC103710.1,3.0
MIR764,0.0
MIR5006,0.0
AC112250.1,1.0
Z98752.4,2.0
AC244517.5,2.0
FAM162A,13.500999999999998
RPL7AP2,2.0
RNF152P1,0.0
ZNF354B,20.596
GLUD1P3,9.0
AC079612.1,8.0
ZNF691,13.0
AC018685.1,0.0
KCMF1,66.065
LINC02057,81.818
ARHGEF7,49.999
AC016933.1,16.849
LINC02433,8.0
DIMT1P1,2.0
AC068305.2,4.093999999999999
AC131009.1,0.0
RNU6-462P,0.0
TCEANC2,159.204
ACTR6,35.341
AL135908.1,1.0
WASF3,21.0
ARSK,25.347
AC100778.4,2.0
AC104561.3,3.0
MYL3,2.0
RPL36,33.998999999999995
AL359263.1,7.349
BIVM-ERCC5,0.0
MPPE1P1,2.0
AC092028.1,22.145
MIR581,0.0
AC008453.1,0.0
LINC01564,0.0
EPB41L4B,16.0
TCF7,47.376
AP005059.2,2.0
PIK3CB,102.42699999999999
AC104332.2,0.0
MICD,2.0
SIKE1,43.32
CNGB3,17.0
AL450996.1,6.0
AC073195.1,2.0
AC106786.1,2.0
SOD1,34.19199999999999
TPTE2P5,24.399
CNR2,88.671
CAPN2,43.106
UGT1A10,0.0
AL031719.2,1.0
MIR4761,0.0
AC008753.3,0.0
AC016877.1,6.5360000000000005
AC092435.3,11.0
CYTH3,13.0
NACAP6,2.0
AL355987.4,11.26
AC009269.6,1.0
FOXN1,3.0
SNORA60,45.0
KDELC1P1,3.0
PRMT1,23.8
ZBTB43,67.855
AL365209.1,20.0
RGS1,26.0
AC004054.1,2.0
AC245028.2,0.0
DHRS7,51.348000000000006
AL133383.2,7.0
B3GALNT2P1,5.0
TAX1BP3,4.595
C1orf27,42.772999999999996
AC007386.1,3.0
AP000802.1,10.416
CHMP1B,71.78
AP001469.1,6.0
TRBJ2-3,0.0
YTHDC1,62.660000000000004
PIWIL3,15.122000000000002
RNU6-818P,0.0
AC060834.1,0.0
MIR6861,2.0
GZMK,10.0
MED6,38.941
ARFIP2,27.461999999999996
AL691447.3,2.0
SCAND1,5.0
KCNV2,2.0
ATP23,25.0
AC098934.1,15.172999999999998
ICK,39.021
RN7SKP192,0.0
ABHD2,190.831
LINC01290,1.0
RPAIN,69.39
HOTAIR,11.0
HSPE1P22,0.0
AC013439.1,3.0
PSMA3-AS1,232.17499999999998
CCER2,1.0
MIR4775,0.0
SOCS5P4,15.0
RN7SL39P,0.0
MIR5696,0.0
AC113208.4,0.0
TRAJ24,0.0
LINC02559,3.0
SMIM13,13.0
AL096803.2,1.0
AC136428.2,0.0
APOE,20.125999999999998
ITGBL1,23.788999999999998
SNORD88B,0.0
ECEL1,4.0
MTOR-AS1,1.0
SDHDP6,0.0
NSD1,136.978
AC092171.5,0.0
IZUMO1,24.998
PLXNB2,50.0
ANKRD10,60.998999999999995
DAPP1,63.309000000000005
IQCA1,26.0
AC021086.1,23.0
TMEM55B,26.001
AL157996.1,8.0
AKT1S1,16.999000000000002
AL135790.1,6.9639999999999995
THOC1,45.998
AC092125.1,2.0
AP000941.1,7.757999999999999
CYCSP23,0.0
AC136475.8,11.0
OSBPL7,14.0
ADAMTSL1,38.001
TRPS1,55.0
AC093028.1,31.744
LINC01774,0.0
RNU6-702P,0.0
GS1-600G8.3,2.0
RPL5P24,1.013
HIST1H2BE,18.902
RN7SL331P,0.0
AKR1B10P2,7.6
RAVER2,19.0
AC092903.1,0.0
AL031666.1,8.0
MIR6510,0.0
VDAC1P1,0.0
RPL23AP37,1.0
MIR6125,0.0
RNU6-768P,0.0
SNORD115-35,0.0
AC010325.2,11.323
AL163540.1,4.848
AC018926.3,6.0
AC026414.1,0.0
AL161651.1,2.0
AC007620.3,4.0
MIR4721,0.0
OR13I1P,4.247
LINC01737,8.0
AC009570.1,0.0
RPL21P66,3.0
FAM86B1,6.419
AL158214.1,1.0
HSPA1L,16.0
AC104985.1,0.0
AL353777.1,1.0
GEMIN8,8.0
KIR3DL1,6.0
LINC01823,3.0
RNU6-246P,0.0
AL591212.1,0.0
RPL17,40.502
DNAJC1,11.0
ZNF595,29.278999999999996
AC022973.3,8.802
TFRC,245.36999999999995
AL353193.1,3.0
IGFBP3,18.0
AC007151.1,0.0
MTAPP2,4.0
HNRNPDLP3,2.0
INHBA-AS1,26.321
AC005726.4,6.547999999999999
LINC02199,62.68899999999999
AC006001.2,7.067
PHF19,20.0
MIR4509-1,4.0
PFN1P8,1.0
SEPT7P6,5.4910000000000005
CNPY2,80.98
AP005131.7,9.0
MIR4778,0.0
FCRL6,11.361
AL445687.2,0.0
AL354956.1,19.514
HSPA8P14,0.0
RPS27AP18,0.0
AL162274.2,1.0
AC118465.1,9.0
AC002546.1,25.0
ZBTB37,194.023
RNU6-583P,1.0
PARD6G,12.427999999999999
AL121757.2,1.0
AL132822.1,2.0
SMARCA5,334.61300000000006
OR4L1,4.0
AC006210.2,10.0
AP000692.1,20.872
AC064871.1,2.0
RNU6-1025P,0.0
RNU6ATAC,954.0369999999999
RPL7P47,2.267
AC093870.1,0.0
CCR4,50.832
BBS9,40.0
ACTG1P20,1.0
PDCL3P4,3.6710000000000003
AC007686.2,4.0
LINC01955,0.0
MIR378H,0.0
GPM6B,10.263
RNF149,512.7639999999999
AC027575.2,4.061
OGDHL,2.0
AC027026.1,1.0
ADAM10,270.693
RN7SKP132,0.0
SLC24A5,14.0
RNU6ATAC9P,2.0
IGHV3-29,8.638
GPAT2,9.0
AC011511.3,0.0
AC090136.2,0.0
GOLGA2P7,42.274
LITAF,246.358
SCML4,22.487000000000002
AC015468.1,0.0
AC079779.3,12.0
AL583722.2,1.0
AC093833.1,0.0
AL591043.1,3.0
RNA5SP232,2.0
NTN1,13.0
TAB1,11.0
RNU6-753P,2.0
AC025576.2,2.0
AL137100.2,1.702
AL359885.1,1.0
AC007406.1,2.0
LARS2-AS1,4.0
PHF2,48.0
AC137723.1,14.803999999999998
LINC01198,2.0
KDELR2,31.747
AL355075.4,1447.855
CEP70,29.994
MIR128-2,0.0
AL512594.1,0.0
OR4A13P,2.0
RPL30P10,3.0
CD163,182.631
PRKAG3,5.0
RPL21P2,1.034
KRTAP9-9,0.0
MIR6795,0.0
AC078899.2,0.0
BCLAF3,92.51400000000001
PCGF2,5.0
IGKV2D-18,1.0
BMP2K,115.99900000000001
FP565260.3,1.165
MIR611,0.0
PLPP5,49.539
AP001094.4,2.016
AC097534.1,1.0
CALCP,0.0
AC023050.2,3.0
AC026887.1,9.0
DUX4L25,0.0
SMYD4,85.725
CR383656.5,0.0
LRRC25,90.094
VPS9D1-AS1,0.0
AC011472.5,23.075
MTND1P32,0.0
RPL5P3,4.038
AC022360.2,2.0
SYNE1-AS1,1.0
AP000281.2,2.0
GOT2P3,0.0
DDOST,42.029999999999994
MARC2,10.0
SERP2,4.0
AL158211.1,4.0
RPS27AP9,1.0
AC135721.1,0.0
AC011921.3,0.0
AC015563.1,21.039
ZNF571-AS1,15.85
OR51F2,4.0
HSPA8P5,8.0
ST20,30.035000000000004
RPL22,70.053
VPS52,20.001
MIR345,0.0
NANOS2,1.0
C19orf60,28.719
TRIM64DP,5.171
CTD-2194D22.4,2.004
AC091153.3,0.0
OGFOD3,18.290000000000003
AC007228.2,4.727
BCL2A1,7.0
MIR124-2,2.0
SLC18B1,28.0
AC023818.1,0.0
MIR7111,2.0
AC131160.1,0.0
UTP18,25.0
CH17-340M24.3,0.0
MTND4P5,1.0
MIR20A,0.0
FAM209B,3.0
AL645927.2,1.0
AC021146.1,1.0
ACAA2,47.208999999999996
AC005944.1,1.0
AP000812.3,0.0
TMPRSS15,30.503
AC095052.1,7.0
AC034238.3,13.559000000000001
AL590132.1,29.794
MFRP,1.054
LMF1-AS1,2.0
ERVMER34-1,5.624
KRT8P34,0.0
RNU6-1121P,0.0
RBM4,27.514999999999997
L3MBTL3,49.0
KARS,16.0
AL021877.1,1.0
PIGBOS1,35.803
DGUOK,9.0
AC104241.1,2.0
SNORD87,1.8230000000000002
AP000977.1,18.258
ALDH16A1,40.721
U2AF2,31.0
AC018712.1,0.0
ADI1,272.28299999999996
AC006455.3,0.0
FAM9A,13.0
MIAT_exon5_1,0.0
MIR6772,0.0
RNA5SP373,0.0
Z94160.1,7.0
AC009053.1,54.801
AC016930.1,6.0
AC105020.6,3.0
AJ239321.1,0.0
LINC01096,7.0
AC091193.1,1.0
AL022334.1,7.058
OR4K7P,0.0
